START_TIME,END_TIME,PUTS,PUTS_FAILED,CONNS,CONNS_FAILED,OPENS,GETS_FAILED,OPENS_FAILED,GETS,
21:03:20,21:04:00,5,0,9,0,25,11,0,1
21:04:00,21:04:40,761,0,154,0,773,9,0,411
21:04:40,21:05:20,419,0,8,0,43,14,0,769
21:05:20,21:06:00,118,0,5,0,33,20,0,118
21:06:00,21:06:40,108,0,3,0,17,11,0,108
